url,address,neighborhood,rent,beds,baths,flexible_rooms,zip
https://www.renthop.com/listings/east-43rd-street/9b/59098063,East 43rd Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",5995,3,2.5,0,
https://www.renthop.com/listings/saratoga-ave/d8/59425893,Saratoga Ave,"Brownsville, Eastern Brooklyn, Brooklyn",1900,2,1.0,0,
https://www.renthop.com/listings/34-street-28-avenue/3/59285444,"25-88 34th Street, Apt 3","Astoria, Northwestern Queens, Queens",2000,2,1.0,0,
https://www.renthop.com/listings/saratoga-ave/d8/59425893,Saratoga Ave,"Brownsville, Eastern Brooklyn, Brooklyn",1900,2,1.0,0,
https://www.renthop.com/listings/greenwich-street/928/59345716,Greenwich Street,"West Village, Downtown Manhattan, Manhattan",5171,1,2.0,1,
https://www.renthop.com/listings/mott-street/2a/59510230,Mott Street,"NoHo, Downtown Manhattan, Manhattan",2580,1,1.0,0,
https://www.renthop.com/listings/248-mckibbin-street/4u/58787356,"248 Mckibbin Street, Apt 4U","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",1852,1,1.0,0,11206
https://www.renthop.com/listings/east-78th-street/1c/59528820,East 78th Street,"Upper East Side, Upper Manhattan, Manhattan",1950,1,1.0,0,
https://www.renthop.com/listings/west-57th-street/1824/59284305,West 57th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2246,0,1.0,0,
https://www.renthop.com/listings/east-87-street/2c/59222896,East 87 Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2063,1,1.0,0,
https://www.renthop.com/listings/160-east-48th-street/03s/59582420,"160 East 48th Street, Apt 03S","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",1996,0,1.0,0,10017
https://www.renthop.com/listings/west-43-street/24g/14451158, West 43 street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2895,1,1.0,0,
https://www.renthop.com/listings/72-macdougal-street/2/59525585,"72 Mac Dougal Street, Apt 2","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",1925,2,1.0,0,11233
https://www.renthop.com/listings/231-east-29th-street/3/59412688,"231 East 29th Street, Apt 3","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",1900,0,1.0,0,10016
https://www.renthop.com/listings/108-west-15th-st/3c/59610437,"108 West 15th St, Apt 3C","Chelsea, Midtown Manhattan, Manhattan",2844,0,1.0,0,10011
https://www.renthop.com/listings/west-144th-street/9/59017774,West 144th Street,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2500,4,1.0,0,
https://www.renthop.com/listings/east-87th-street/12e/59345361,East 87th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",6500,2,2.0,0,
https://www.renthop.com/listings/30-64-34th-street/d4/59606628,"30-64 34th Street, Apt D4","Astoria, Northwestern Queens, Queens",2136,2,1.0,0,
https://www.renthop.com/listings/dutch-street/45h/59156398,Dutch Street,"Financial District, Downtown Manhattan, Manhattan",3683,1,1.0,0,
https://www.renthop.com/listings/east-76th-street/3f/59390335,East 76th Street,"Upper East Side, Upper Manhattan, Manhattan",2079,1,1.0,0,
https://www.renthop.com/listings/6th-avenue/200/59582234,6th Avenue,"NoMad, Midtown Manhattan, Manhattan",4995,2,2.0,0,
https://www.renthop.com/listings/waterside-plaza/5d/59512139,Waterside Plaza,"Kips Bay, Midtown Manhattan, Manhattan",3000,2,1.0,1,
https://www.renthop.com/listings/east-95th-street/6b/58337719,East 95th Street,"Carnegie Hill, Upper East Side, Upper Manhattan, Manhattan",3995,3,1.0,0,
https://www.renthop.com/listings/21-56-28th-street/2/59316747,"21-56 28th Street, Apt 2","Ditmars, Astoria, Northwestern Queens, Queens",2000,2,1.0,0,
https://www.renthop.com/listings/e-28th-st/4d/58766637,E 28th St,"Kips Bay, Midtown Manhattan, Manhattan",2695,1,1.0,0,
https://www.renthop.com/listings/260-convent-ave-55/55/59492963,"260 Convent Ave #55, Apt 55","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2715,2,1.0,0,10031
https://www.renthop.com/listings/east-34/s5p/59421617,East 34,"Murray Hill, Midtown Manhattan, Manhattan",2150,1,1.0,0,
https://www.renthop.com/listings/battery-place/109/59451124,Battery Place,"Battery Park City, Downtown Manhattan, Manhattan",3750,2,1.0,0,
https://www.renthop.com/listings/630-first-ave/34s/57652683,"630 First Ave, Apt 34S","Murray Hill, Midtown Manhattan, Manhattan",3500,2,1.0,0,10016
https://www.renthop.com/listings/585-east-21st-street/2d/58537629,"585 East 21st Street, Apt 2D","Flatbush, Central Brooklyn, Brooklyn",1950,2,1.0,0,11226
https://www.renthop.com/listings/1132-1st-avenue/3c/59528399,"1132 1st Avenue, Apt 3C","Upper East Side, Upper Manhattan, Manhattan",1950,0,1.0,0,10065
https://www.renthop.com/listings/east-34th-street/12n/59458284,East 34th Street,"Kips Bay, Midtown Manhattan, Manhattan",2829,1,1.0,1,
https://www.renthop.com/listings/e-47th-st/16a/59278174,E 47th St,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",6500,4,3.0,0,
https://www.renthop.com/listings/135-william-street/6a/59458980,"135 William Street, Apt 6A","Financial District, Downtown Manhattan, Manhattan",5166,5,2.0,0,10038
https://www.renthop.com/listings/west-43rd-street/14b/12950642,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2145,0,1.0,0,
https://www.renthop.com/listings/west-43rd-street/11m/59323129,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2895,1,1.0,0,
https://www.renthop.com/listings/east-86th-street/15kw/59524068,East 86th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3790,1,1.0,0,
https://www.renthop.com/listings/east-12th-street/11c/59554479,East 12th Street,"Greenwich Village, Downtown Manhattan, Manhattan",3254,1,1.0,0,
https://www.renthop.com/listings/220-west-24th-street/20/59596578,"220 West 24th Street, Apt 20","Chelsea, Midtown Manhattan, Manhattan",1833,0,1.0,0,10011
https://www.renthop.com/listings/381-grove-street/2a/59295643,"381 Grove Street, Apt 2A","Bushwick, Northern Brooklyn, Brooklyn",700,0,1.0,0,11237
https://www.renthop.com/listings/west-92nd-st/2r/58902944,West 92nd St,"Upper West Side, Upper Manhattan, Manhattan",2600,1,1.0,0,
https://www.renthop.com/listings/1889-troutman-street/6/59555144,"1889 Troutman Street, Apt 6","Ridgewood, Northwestern Queens, Queens",700,0,1.0,0,11385
https://www.renthop.com/listings/40-avenue-b/3e/58538570,"40 Avenue B, Apt 3E","Alphabet City, East Village, Downtown Manhattan, Manhattan",4495,3,1.5,0,10009
https://www.renthop.com/listings/273-mott-street/4r/59294771,"273 Mott Street, Apt 4R","NoLita, Downtown Manhattan, Manhattan",2500,1,1.0,0,10012
https://www.renthop.com/listings/west-48th-street/1-b/59607836, West 48th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",3404,2,2.0,0,
https://www.renthop.com/listings/2nd-avenue/-12c-/58561145,2nd Avenue,"Kips Bay, Midtown Manhattan, Manhattan",2805,1,1.0,0,
https://www.renthop.com/listings/410-west-53rd-street/223/14481568,"410 West 53rd Street, Apt 223","Hell's Kitchen, Midtown Manhattan, Manhattan",2514,1,1.0,0,10019
https://www.renthop.com/listings/47-25-40th-street/6e/59573504,"47-25 40th Street, Apt 6E","Sunnyside, Long Island City, Northwestern Queens, Queens",1800,1,1.0,0,
https://www.renthop.com/listings/east-83rd-street/2d/59024150,East 83rd street ,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1833,1,1.0,0,
https://www.renthop.com/listings/35-west-8th-street/pha/59588343,"35 West 8th Street, Apt PHA","Greenwich Village, Downtown Manhattan, Manhattan",2631,1,1.0,1,10011
https://www.renthop.com/listings/4th-ave-and-pacific-street/6d/59607879,"568 Pacific Street, Apt 6D","North Slope, Park Slope, South Brooklyn, Brooklyn",3100,2,1.0,0,11217
https://www.renthop.com/listings/70-west-93rd-street/na/59409528,70 West 93rd Street,"Upper West Side, Upper Manhattan, Manhattan",2925,1,1.0,0,10025
https://www.renthop.com/listings/e-90th-and-1st-ave/6/15936563,E. 90th and 1st Ave,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2350,1,1.0,0,
https://www.renthop.com/listings/29-28-41st-ave/402/15707049,"29-28 41st Ave, Apt 402","Long Island City, Northwestern Queens, Queens",2795,2,1.0,0,
https://www.renthop.com/listings/404-w-44th-st/1a/58787376,"404 West 44th Street, Apt 1A","Hell's Kitchen, Midtown Manhattan, Manhattan",2250,1,1.0,0,10036
https://www.renthop.com/listings/77-division-avenue/20/58052642,"77 Division Avenue, Apt 20","Williamsburg, Northern Brooklyn, Brooklyn",2200,2,1.0,0,11249
https://www.renthop.com/listings/west-96th-street/th7/59512082,West 96th Street,"Upper West Side, Upper Manhattan, Manhattan",5000,5,2.0,1,
https://www.renthop.com/listings/211-e-53rd-street/10a/59154876,"211 East 53rd Street, Apt 10A","Midtown East, Midtown Manhattan, Manhattan",2495,1,1.0,0,10022
https://www.renthop.com/listings/west-62nd-street/8b/59450825,West 62nd Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",2998,0,1.0,0,
https://www.renthop.com/listings/east-2nd-street/3-k/58639325, East 2nd Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan",3550,1,1.0,1,
https://www.renthop.com/listings/west-46-st/na/57924777,west 46 st ,"Hell's Kitchen, Midtown Manhattan, Manhattan",1800,0,1.0,0,
https://www.renthop.com/listings/east-90th-street/3r/58337733,East 90th Street,"Upper East Side, Upper Manhattan, Manhattan",2975,2,1.0,0,
https://www.renthop.com/listings/park-avenue-south/10n/59345752,Park Avenue South,"Gramercy Park, Midtown Manhattan, Manhattan",3295,2,1.0,0,
https://www.renthop.com/listings/broad-street/1809/59542988,Broad Street,"Financial District, Downtown Manhattan, Manhattan",4115,1,1.0,1,
https://www.renthop.com/listings/west-43rd-street/30f/13716257, West 43rd Street ,"Hell's Kitchen, Midtown Manhattan, Manhattan",3095,1,1.0,0,
https://www.renthop.com/listings/west-43rd-street/14f/11836576,West 43rd Street ,"Hell's Kitchen, Midtown Manhattan, Manhattan",2195,0,1.0,0,
https://www.renthop.com/listings/east-79th-street/4d/59403659,East 79th Street,"Upper East Side, Upper Manhattan, Manhattan",1950,1,1.0,0,
https://www.renthop.com/listings/10th-avenue-west-58-st/na/59471670, 10th Avenue &west 58 st,"Hell's Kitchen, Midtown Manhattan, Manhattan",2265,1,1.0,0,
https://www.renthop.com/listings/e-81-street/3a/59000158,E 81 Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1625,0,1.0,0,
https://www.renthop.com/listings/east-44-street/9l/59587466,East 44 Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",6542,2,2.0,0,
https://www.renthop.com/listings/west-36th-street/22g/58315262,West 36th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2667,0,1.0,0,
https://www.renthop.com/listings/4714-7-avenue/a2h/59460732,"4714 7 Avenue, Apt A2H","Sunset Park, South Brooklyn, Brooklyn",2000,2,1.0,0,11220
https://www.renthop.com/listings/410-gates-avenue/1f/59180686,"410 Gates Avenue, Apt 1F","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2250,3,1.5,0,11216
https://www.renthop.com/listings/greenwich-street/9c/59276179,Greenwich Street,"Financial District, Downtown Manhattan, Manhattan",4758,3,1.0,0,
https://www.renthop.com/listings/2252-1st-avenue/3d/14351073,"2252 1st Avenue, Apt 3D","East Harlem, Upper Manhattan, Manhattan",1650,1,1.0,0,10029
https://www.renthop.com/listings/248-mckibbin-st/2a/57832945,"248 Mckibbin Street, Apt 2A","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2787,3,1.0,0,11206
https://www.renthop.com/listings/424-west-57th-street/2c/58794558,"424 West 57th Street, Apt 2C","Hell's Kitchen, Midtown Manhattan, Manhattan",1775,0,1.0,0,10019
https://www.renthop.com/listings/311-henry-street/1/59432485,"311 Henry Street, Apt 1","Lower East Side, Downtown Manhattan, Manhattan",2300,1,1.0,0,10002
https://www.renthop.com/listings/420-east-80th-street/3m/58441493,"420 East 80th Street, Apt 3M","Yorkville, Upper East Side, Upper Manhattan, Manhattan",3200,1,1.0,1,10075
https://www.renthop.com/listings/east-52nd-street/11c/59019879,East 52nd Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",3900,3,2.0,0,
https://www.renthop.com/listings/gold-st/phd/59531974,Gold St.,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",2000,0,1.0,0,
https://www.renthop.com/listings/west-43rd-street/4b/59541586,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",1995,0,1.0,0,
https://www.renthop.com/listings/e-40th-st-deal-wont-last/10/15668319,E 40th St **DEAL WONT LAST**,"Murray Hill, Midtown Manhattan, Manhattan",3000,2,2.0,1,
https://www.renthop.com/listings/east-27th-street/19k/15923243,East 27th Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",2125,1,1.0,1,
https://www.renthop.com/listings/107-montague-street/3/59497767,"107 Montague Street, Apt 3","Brooklyn Heights, Northwestern Brooklyn, Brooklyn",2595,1,1.0,0,11201
https://www.renthop.com/listings/duplex-at-west-52nd-street/131/59066516,Duplex at West 52nd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",4250,2,2.0,1,
https://www.renthop.com/listings/2-26-50th-avenue-the-yard-condominium/9b/15572837,"2-26 50th Avenue, Apt 9B","Hunters Point, Long Island City, Northwestern Queens, Queens",3995,2,2.0,0,
https://www.renthop.com/listings/east-81st-street/1/59032924, East 81st Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1675,0,1.0,0,
https://www.renthop.com/listings/east-94th-street/20e/58337708,East 94th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",4800,2,2.0,0,
https://www.renthop.com/listings/e-87-street/3g/58926217,E 87 Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1675,0,1.0,0,
https://www.renthop.com/listings/310-east-81-street/2/58642632,"310 East 81 Street, Apt 2","Yorkville, Upper East Side, Upper Manhattan, Manhattan",4995,2,2.0,0,10028
https://www.renthop.com/listings/2-26-50th-avenue-the-yard-condominium/9b/15572837,"2-26 50th Avenue, Apt 9B","Hunters Point, Long Island City, Northwestern Queens, Queens",3995,2,2.0,0,
https://www.renthop.com/listings/east-81st-street/1/59032924, East 81st Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1675,0,1.0,0,
https://www.renthop.com/listings/east-94th-street/20e/58337708,East 94th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",4800,2,2.0,0,
https://www.renthop.com/listings/west-90th-street/garden/59606465, West 90th Street,"Upper West Side, Upper Manhattan, Manhattan",2993,1,2.0,0,
https://www.renthop.com/listings/175-w-85/5e/59465218,"175 W 85, Apt 5E","Upper West Side, Upper Manhattan, Manhattan",3500,3,2.0,1,10024
https://www.renthop.com/listings/22-north-6th-street/na/59407095,22 North 6th Street,"Williamsburg, Northern Brooklyn, Brooklyn",3300,1,1.0,0,11249
https://www.renthop.com/listings/west-68th-street/1934/15801599,West 68th Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",3495,2,1.0,0,
https://www.renthop.com/listings/21-west-end-avenue/2315/59482163,"21 West End Avenue, Apt 2315","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",2359,0,1.0,0,10023
https://www.renthop.com/listings/7th-avenue/11h/59542221,7th Avenue,"Garment District, Midtown Manhattan, Manhattan",2125,0,1.0,0,
https://www.renthop.com/listings/west-43rd-street/3l/13719627,West 43rd Street ,"Hell's Kitchen, Midtown Manhattan, Manhattan",2096,0,1.0,0,
https://www.renthop.com/listings/west-58th/5d/15599669,West 58th,"Theater District, Midtown Manhattan, Manhattan",2667,1,1.0,0,
https://www.renthop.com/listings/east-70th-street-massive-2-bed/3f1/59451188,"East 70th Street, Massive 2 Be...","Upper East Side, Upper Manhattan, Manhattan",2300,2,1.0,0,
https://www.renthop.com/listings/crosby-street/4f/58393662,Crosby Street,"SoHo, Downtown Manhattan, Manhattan",4400,3,1.0,0,
https://www.renthop.com/listings/564-w-189th-st/5f/59169995,"564 West 189th Street, Apt 5F","Fort George, Washington Heights, Upper Manhattan, Manhattan",1650,1,1.0,0,10040
https://www.renthop.com/listings/west-62nd-street/51c/59587383,West 62nd Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",11996,2,2.0,0,
https://www.renthop.com/listings/1003-greene-avenue/na/59596743,1003 Greene Avenue,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2100,2,1.0,0,11221
https://www.renthop.com/listings/park-avenue/ph01/15180838,Park Avenue.,"Murray Hill, Midtown Manhattan, Manhattan",22871,3,4.0,0,
https://www.renthop.com/listings/301-w-57th-st/22b/59463831,"301 W 57th St, Apt 22B","Hell's Kitchen, Midtown Manhattan, Manhattan",4400,1,1.0,0,10019
https://www.renthop.com/listings/60-west-125th-street/1407/58619082,"60 West 125th Street, Apt 1407...","Central Harlem, Upper Manhattan, Manhattan",2800,2,1.0,0,10035
https://www.renthop.com/listings/gold-st/9d/59532067,Gold St.,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",3071,1,1.0,0,
https://www.renthop.com/listings/east-79th-street-york-ave/8f/59498708,East 79th Street & York Ave,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",4522,2,2.0,0,
https://www.renthop.com/listings/372-kosciuszko-street/203/59595469,"372 Kosciuszko Street, Apt 203...","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",3000,3,1.0,0,11221
https://www.renthop.com/listings/225-sterling-place/5l/59370996,"225 Sterling Place, Apt 5L","Prospect Heights, Northwestern Brooklyn, Brooklyn",3250,1,1.0,0,11238
https://www.renthop.com/listings/3rd-ave/na/59498799,3rd Ave,"Upper East Side, Upper Manhattan, Manhattan",1935,1,1.0,0,
https://www.renthop.com/listings/104-east-81st-street/3hh/12640044,"104 East 81st Street, Apt 3HH","Upper East Side, Upper Manhattan, Manhattan",4200,2,2.0,0,10028
https://www.renthop.com/listings/west-53rd-street/ph65d/15473824,West 53rd Street,"Theater District, Midtown Manhattan, Manhattan",18000,3,3.0,0,
https://www.renthop.com/listings/east-80th-street/1c/58926197, East 80th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1800,0,1.0,0,
https://www.renthop.com/listings/e-82-st/11h/59345637,E 82 St,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2400,0,1.0,1,
https://www.renthop.com/listings/333-east-34th-street-new-york-ny-10016/16h/59587147,"333 East 34th Street, Apt 16H","Murray Hill, Midtown Manhattan, Manhattan",1650,0,1.0,0,10016
https://www.renthop.com/listings/3440-guider-avenue/e/59501591,"3440 Guider Avenue, Apt E","Brighton Beach, Southern Brooklyn, Brooklyn",2125,1,1.0,0,11235
https://www.renthop.com/listings/323-west-96th-street/911/58896094,"323 West 96th Street, Apt 911","Upper West Side, Upper Manhattan, Manhattan",5400,2,2.0,0,10025
https://www.renthop.com/listings/229-washington-avenue/1/59606403,"229 Washington Avenue, Apt 1","Clinton Hill, Northwestern Brooklyn, Brooklyn",3999,3,1.5,0,11205
https://www.renthop.com/listings/633-marcy-avenue/401/59606175,"633 Marcy Avenue, Apt 401","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",3000,3,1.0,0,11206
https://www.renthop.com/listings/540-west-47-street/13/59567555,"540 West 47 Street, Apt 13","Hell's Kitchen, Midtown Manhattan, Manhattan",1850,1,1.0,0,10036
https://www.renthop.com/listings/323-west-75th-street/d/59410642,"323 West 75th Street, Apt D","Upper West Side, Upper Manhattan, Manhattan",2450,1,1.5,0,10023
https://www.renthop.com/listings/342-eldert-street/104/58335260,"342 Eldert Street, Apt 104","Bushwick, Northern Brooklyn, Brooklyn",2469,3,2.0,0,11237
https://www.renthop.com/listings/west-43rd-street/32c/58391884,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2595,1,1.0,1,
https://www.renthop.com/listings/perry-street/na/58746876,Perry Street,"West Village, Downtown Manhattan, Manhattan",3950,1,1.0,0,
https://www.renthop.com/listings/85-pitt-street/9a/59584012,"85 Pitt Street, Apt 9A","Lower East Side, Downtown Manhattan, Manhattan",2400,2,1.0,0,10002
https://www.renthop.com/listings/626-first-ave/na/14279298,626 1st Avenue,"Murray Hill, Midtown Manhattan, Manhattan",8004,3,3.0,0,10016
https://www.renthop.com/listings/858-willoughby-avenue-brooklyn-ny-11221/3f/59541653,"858 Willoughby Avenue, Apt 3F","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",780,0,1.0,0,11221
https://www.renthop.com/listings/greenwich-street/5f/59276177,Greenwich Street,"Financial District, Downtown Manhattan, Manhattan",4390,2,1.0,0,
https://www.renthop.com/listings/176-madison-street-brooklyn-ny-11206/3/59390618,"176 Madison Street, Apt 3","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",3000,3,2.0,0,11216
https://www.renthop.com/listings/hudson-yards/928/59555219,Hudson Yards,"Hell's Kitchen, Midtown Manhattan, Manhattan",2746,1,1.0,1,
https://www.renthop.com/listings/gold-st/23g/59532014,Gold St.,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",2950,1,1.0,0,
https://www.renthop.com/listings/east-86th/na/14026169,east 86th,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",5160,2,2.0,0,
https://www.renthop.com/listings/1050-lafayette-ave/na/59604640,1050 Lafayette Avenue,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2549,3,1.0,0,11221
https://www.renthop.com/listings/88-leonard-st/na/14279056,88 Leonard Street,"Tribeca, Downtown Manhattan, Manhattan",10087,3,3.0,0,10013
https://www.renthop.com/listings/w-87th-st/6a/59464462,W 87th St,"Upper West Side, Upper Manhattan, Manhattan",6515,3,2.0,0,
https://www.renthop.com/listings/260-west-54th-street/36h/59330747,"260 West 54th Street, Apt 36H","Theater District, Midtown Manhattan, Manhattan",2800,1,1.0,1,10019
https://www.renthop.com/listings/63-70-austin-st/2d/59606682,"63-70 Austin St., Apt 2D","Rego Park, Northwestern Queens, Queens",1775,1,1.0,0,
https://www.renthop.com/listings/96-8-57th-avenue/cop12/59607657,"96-8 57th Avenue, Apt COP#12","LeFrak City, Corona, Northwestern Queens, Queens",1783,1,1.0,0,
https://www.renthop.com/listings/west-43rd-street/15e/14342716,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2550,1,1.0,1,
https://www.renthop.com/listings/east-74th-street/3e/58314797,East 74th Street,"Upper East Side, Upper Manhattan, Manhattan",1700,0,1.0,0,
https://www.renthop.com/listings/626-first-ave/na/12346069,626 1st Avenue,"Murray Hill, Midtown Manhattan, Manhattan",6160,2,2.0,0,10016
https://www.renthop.com/listings/christopher-st/2n/58374994,Christopher St,"West Village, Downtown Manhattan, Manhattan",3200,0,1.0,0,
https://www.renthop.com/listings/west-50th-street/2e/59542207,West 50th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",4375,2,1.0,0,
https://www.renthop.com/listings/1327-flatbush-avenue/3lb/58317479,"1327 Flatbush Avenue, Apt 3LB","Flatbush, Central Brooklyn, Brooklyn",2600,4,2.0,0,11226
https://www.renthop.com/listings/50-battery-place/7j/59431794,"50 Battery Place, Apt 7J","Battery Park City, Downtown Manhattan, Manhattan",2742,1,1.0,0,10280
https://www.renthop.com/listings/9-pell-st/4e/14889106,"9 Pell Street, Apt 4E","Chinatown, Downtown Manhattan, Manhattan",1595,1,1.0,0,10013
https://www.renthop.com/listings/west-31-street/52b/59298621,West 31 Street,"Chelsea, Midtown Manhattan, Manhattan",5029,2,2.0,0,
https://www.renthop.com/listings/east-72nd-street/35a/59584128,East 72nd Street,"Upper East Side, Upper Manhattan, Manhattan",4400,1,1.0,0,
https://www.renthop.com/listings/copy-of-great-flex-2-apartment/na/15870336,Copy of Great flex 2 Apartment...,"Financial District, Downtown Manhattan, Manhattan",3050,0,1.0,1,
https://www.renthop.com/listings/242-east-79-street/1b/57654667,"242 East 79th Street, Apt 1B","Upper East Side, Upper Manhattan, Manhattan",1775,0,1.0,0,10075
https://www.renthop.com/listings/410-west-53rd-street/223/14481568,"410 West 53rd Street, Apt 223","Hell's Kitchen, Midtown Manhattan, Manhattan",2514,1,1.0,0,10019
https://www.renthop.com/listings/242-east-79-street/1b/57654667,"242 East 79th Street, Apt 1B","Upper East Side, Upper Manhattan, Manhattan",1775,0,1.0,0,10075
https://www.renthop.com/listings/438-87/3b/58129038,"438 East 87 3b, Apt 3B","Yorkville, Upper East Side, Upper Manhattan, Manhattan",3150,2,1.0,0,10128
https://www.renthop.com/listings/wall-street/35r/59285277,"75 Wall Street, Apt 35R","Financial District, Downtown Manhattan, Manhattan",3375,0,1.5,0,10005
https://www.renthop.com/listings/9-pell-st/3d/14889115,"9 Pell Street, Apt 3D","Chinatown, Downtown Manhattan, Manhattan",1995,2,1.0,0,10013
https://www.renthop.com/listings/west-33rd-street/6e/59524239,West 33rd Street,"Koreatown, Midtown Manhattan, Manhattan",3595,1,1.0,0,
https://www.renthop.com/listings/889-bushwick-avenue/107/59525721,"889 Bushwick Avenue, Apt 107","Bushwick, Northern Brooklyn, Brooklyn",2098,1,1.5,0,11221
https://www.renthop.com/listings/515-east-86th-street/401/58429484,"515 East 86th Street, Apt 401","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2448,0,1.0,0,10028
https://www.renthop.com/listings/court-st/5nd/59532161,Court St.,"Boerum Hill, South Brooklyn, Brooklyn",2921,1,1.0,0,
https://www.renthop.com/listings/70-pine-street/na/14279418,70 Pine Street,"Financial District, Downtown Manhattan, Manhattan",10833,3,2.0,0,10005
https://www.renthop.com/listings/151-17th-street/3/58137135,"151 17th Street, Apt 3","Greenwood Heights, South Brooklyn, Brooklyn",2500,3,1.0,0,11215
https://www.renthop.com/listings/east-46th-street/8a/14780295,East 46th Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",5404,2,2.5,0,
https://www.renthop.com/listings/east-40-street/15e/59558972,East 40 Street,"Murray Hill, Midtown Manhattan, Manhattan",2500,1,1.0,0,
https://www.renthop.com/listings/475-west-159th-street/52/59587257,"475 West 159th Street, Apt 52","Washington Heights, Upper Manhattan, Manhattan",2395,3,1.0,0,10032
https://www.renthop.com/listings/260-convent-avenue-65/65/59492950,"260 Convent Avenue #65, Apt 65...","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2600,2,1.0,0,10031
https://www.renthop.com/listings/e-63rd-st/5b/59307649,E 63rd St.,"Lenox Hill, Upper East Side, Upper Manhattan, Manhattan",3500,2,1.0,0,
https://www.renthop.com/listings/west-63rd-street/18bcd/59521080,West 63rd Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",19995,4,4.0,0,
https://www.renthop.com/listings/1416-saint-marks-ave/2a/59606180,"1416 St Marks Avenue, Apt 2A","Crown Heights, Central Brooklyn, Brooklyn",2400,2,1.0,0,11233
https://www.renthop.com/listings/amsterdam-avenue/4n/59342463,Amsterdam Avenue,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",2100,2,1.0,0,
https://www.renthop.com/listings/ocean-avenue/3g/59607302,Ocean Avenue,"Flatbush, Central Brooklyn, Brooklyn",1800,1,1.0,0,
https://www.renthop.com/listings/193-bedford-avenue/5a/58662624,"193 Bedford Avenue, Apt 5A","Williamsburg, Northern Brooklyn, Brooklyn",3190,3,1.0,0,11211
https://www.renthop.com/listings/greenwich-st/18a/58756026,Greenwich St,"Tribeca, Downtown Manhattan, Manhattan",4795,3,2.0,1,
https://www.renthop.com/listings/155-west-70th-street/12h/58748690,"155 West 70th Street, Apt 12H","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",2500,0,1.0,1,10023
